[12:32:19.973] TX: ERROR:UNKNOWN_COMMAND
[12:32:19.974] RX: ERROR:UNKNOWN_COMMAND
[12:32:19.974] TX: ERROR:UNKNOWN_COMMAND
[12:32:20.029] RX: ERROR:UNKNOWN_COMMAND
[12:32:20.029] TX: ERROR:UNKNOWN_COMMAND
[12:32:20.029] RX: ERROR:UNKNOWN_COMMAND
[12:32:20.030] TX: ERROR:UNKNOWN_COMMAND
[12:32:20.085] RX: ERROR:UNKNOWN_COMMAND
[12:32:20.086] TX: ERROR:UNKNOWN_COMMAND
[12:32:20.086] RX: ERROR:UNKNOWN_COMMAND
[12:32:20.086] TX: ERROR:UNKNOWN_COMMAND
[12:32:20.140] RX: ERROR:UNKNOWN_COMMAND
[12:32:20.140] TX: ERROR:UNKNOWN_COMMAND
[12:32:20.140] RX: ERROR:UNKNOWN_COMMAND
[12:32:20.140] TX: ERROR:UNKNOWN_COMMAND
[12:32:20.196] RX: ERROR:UNKNOWN_COMMAND
[12:32:20.196] TX: ERROR:UNKNOWN_COMMAND
[12:32:20.196] RX: ERROR:UNKNOWN_COMMAND
[12:32:20.196] TX: ERROR:UNKNOWN_COMMAND
[12:32:20.250] RX: ERROR:UNKNOWN_COMMAND
[12:32:20.250] TX: ERROR:UNKNOWN_COMMAND
[12:32:20.251] RX: ERROR:UNKNOWN_COMMAND
[12:32:20.251] TX: ERROR:UNKNOWN_COMMAND
